Player Name,Player ID
Grayson Allen,3135045
Bradley Beal,6580
Bol Bol,4397102
Devin Booker,3136193
Jalen Bridges,4432946
Ryan Dunn,4888725
Kevin Durant,3202
Collin Gillespie,4278585
Oso Ighodaro,4601023
Tyus Jones,3135046
Damion Lee,2595209
Cody Martin,3138161
Vasilije Micic,3102532
Monte Morris,3059310
Royce O'Neale,2583632
Mason Plumlee,2488653
Nick Richards,4278076
TyTy Washington Jr.,4683749
