Player Name,Player ID
Patrick Baldwin Jr.,4433246
Nicolas Batum,3416
Bogdan Bogdanovic,3037789
Kobe Brown,4431752
Cam Christie,4845363
Amir Coffey,4066387
Kris Dunn,2991139
Drew Eubanks,3914285
Trentyn Flowers,5165257
James Harden,3992
Derrick Jones Jr.,3936099
Kawhi Leonard,6450
Seth Lundy,4431775
Jordan Miller,4396818
Patty Mills,4004
Norman Powell,2595516
Ben Simmons,3907387
Ivica Zubac,4017837
