Player Name,Player ID
Ochai Agbaji,4397018
Scottie Barnes,4433134
RJ Barrett,4395625
Jamison Battle,4431893
Chris Boucher,3948153
Colin Castleton,4397204
Ulrich Chomche,5211984
Gradey Dick,5106258
Brandon Ingram,3913176
A.J. Lawson,4067017
Jonathan Mogbo,5107897
Eugene Omoruyi,4066410
Jakob Poeltl,3134908
Immanuel Quickley,4395724
Jared Rhoden,4397119
Orlando Robinson,4593049
Jamal Shead,4432241
Garrett Temple,4023
Ja'Kobe Walter,4684272
