Player Name,Player ID
Giannis Antetokounmpo,3032977
Jamaree Bouyea,4280245
Pat Connaughton,2578239
AJ Green,4397475
Andre Jackson Jr.,4432190
Kyle Kuzma,3134907
Damian Lillard,6606
Chris Livingston,4433622
Brook Lopez,3448
Kevin Porter Jr.,4397140
Bobby Portis,3064482
Taurean Prince,2990962
Ryan Rollins,4591725
Jericho Sims,4277922
Tyler Smith,5167876
Gary Trent Jr.,4277843
Stanley Umude,4279532
