Player Name,Player ID
Luka Doncic,3945274
Dorian Finney-Smith,2578185
Jordan Goodwin,4278402
Rui Hachimura,4066648
Jaxson Hayes,4397077
Bronny James,4683774
LeBron James,1966
Trey Jemison III,4395623
Maxi Kleber,2960236
Dalton Knecht,4897943
Christian Koloko,4431778
Alex Len,2596107
Shake Milton,3915195
Markieff Morris,6461
Austin Reaves,4066457
Cam Reddish,4395627
Jarred Vanderbilt,4278077
Gabe Vincent,3137259
