Player Name,Player ID
Steven Adams,2991235
Dillon Brooks,3155526
N'Faly Dante,4592401
Tari Eason,4433192
Jalen Green,4437244
Jeff Green,3209
Aaron Holiday,3922230
Jock Landale,3146557
Jack McVeigh,3911893
David Roddy,4593041
Alperen Sengun,4871144
Reed Sheppard,4711272
Jabari Smith Jr.,4432639
Jae'Sean Tate,3136777
Amen Thompson,4684740
Fred VanVleet,2991230
Cam Whitmore,5105592
Nate Williams,4397821
