Player Name,Player ID
Santi Aldama,4593125
Marvin Bagley III,4277848
Desmond Bane,4066320
Brandon Clarke,3906665
Zach Edey,4600663
Jay Huff,4065731
GG Jackson,5105550
Jaren Jackson Jr.,4277961
Yuki Kawamura,5159895
Luke Kennard,3913174
John Konchar,3134932
Ja Morant,4279888
Scotty Pippen Jr.,4431785
Zyon Pullin,4592979
Cam Spencer,4433083
Lamar Stevens,4066405
Jaylen Wells,5112087
Vince Williams Jr.,4397227
