Player Name,Player ID
Lonzo Ball,4066421
Matas Buzelis,4711294
Jevon Carter,3133635
Zach Collins,4066650
Ayo Dosunmu,4397002
Josh Giddey,4871145
Talen Horton-Tucker,4396991
Kevin Huerter,4066372
Tre Jones,4395626
E.J. Liddell,4432821
Emanuel Miller,4432872
Julian Phillips,5105553
Jalen Smith,4397189
Dalen Terry,4433159
Nikola Vucevic,6478
Coby White,4395651
Patrick Williams,4431687
Jahmir Young,4433133
