Player Name,Player ID
Alex Caruso,2991350
Ousmane Dieng,4997526
Luguentz Dort,4397020
Alex Ducas,4432971
Adam Flagler,4397654
Shai Gilgeous-Alexander,4278073
Isaiah Hartenstein,4222252
Chet Holmgren,4433255
Isaiah Joe,4395702
Dillon Jones,4702159
Ajay Mitchell,4900671
Nikola Topic,5159925
Cason Wallace,4683692
Aaron Wiggins,4397183
Jalen Williams,4593803
Jaylin Williams,4432823
Kenrich Williams,3133626
